NAME,ESSROUND,EDITION,PRODDATE,IDNO,CNTRY,RESCLQ,RESRELQ,RESBAB,RESUNDQ,PREINTF,PREWHP,PRESD,PREPPIL,PREOREL,PRENREL,PREDK,PRENAP,PRENA,RESSWCD,INTLNGA,INTNUM,INTAGEA,INTGNDR,INTAGE,INTNUM1
ESS9INTe03,9,3,18.12.2020,29678,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,132,40,1,NA,132
ESS9INTe03,9,3,18.12.2020,29719,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1333,55,2,NA,1333
ESS9INTe03,9,3,18.12.2020,29721,ES,2,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,384,80,2,NA,384
ESS9INTe03,9,3,18.12.2020,29722,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,29777,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1657,42,2,NA,1657
ESS9INTe03,9,3,18.12.2020,29949,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,2205,68,2,NA,2205
ESS9INTe03,9,3,18.12.2020,29986,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,248,63,1,NA,248
ESS9INTe03,9,3,18.12.2020,30025,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2398,38,1,NA,2398
ESS9INTe03,9,3,18.12.2020,30030,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,30080,ES,4,2,5,5,1,1,0,0,0,0,0,0,0,1,SPA,130,56,1,NA,130
ESS9INTe03,9,3,18.12.2020,30109,ES,2,3,4,4,2,0,0,0,0,0,0,1,0,1,SPA,974,47,2,NA,974
ESS9INTe03,9,3,18.12.2020,30117,ES,2,3,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1533,49,2,NA,1533
ESS9INTe03,9,3,18.12.2020,30174,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,8,SPA,732,69,2,NA,732
ESS9INTe03,9,3,18.12.2020,30332,ES,1,2,4,5,2,0,0,0,0,0,0,1,0,1,SPA,818,61,1,NA,818
ESS9INTe03,9,3,18.12.2020,30367,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,2205,68,2,NA,2205
ESS9INTe03,9,3,18.12.2020,30374,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1720,55,2,NA,1720
ESS9INTe03,9,3,18.12.2020,30418,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,1040,32,2,NA,1040
ESS9INTe03,9,3,18.12.2020,30424,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,456,38,1,NA,456
ESS9INTe03,9,3,18.12.2020,30462,ES,3,3,4,5,2,0,0,0,0,0,0,1,0,2,SPA,305,31,2,NA,305
ESS9INTe03,9,3,18.12.2020,30512,ES,2,2,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1827,63,2,NA,1827
ESS9INTe03,9,3,18.12.2020,30625,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,30627,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1625,53,2,NA,1625
ESS9INTe03,9,3,18.12.2020,30628,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1272,56,1,NA,1272
ESS9INTe03,9,3,18.12.2020,30714,ES,3,2,4,4,1,0,0,1,0,0,0,0,0,1,CAT,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,30742,ES,1,2,4,5,2,0,0,0,0,0,0,1,0,1,SPA,2243,63,2,NA,2243
ESS9INTe03,9,3,18.12.2020,30860,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2205,68,2,NA,808
ESS9INTe03,9,3,18.12.2020,30871,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1974,65,2,NA,1974
ESS9INTe03,9,3,18.12.2020,30905,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,864,50,1,NA,864
ESS9INTe03,9,3,18.12.2020,30984,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1843,57,2,NA,1843
ESS9INTe03,9,3,18.12.2020,30988,ES,2,2,4,5,2,0,0,0,0,0,0,1,0,1,CAT,2243,63,2,NA,1373
ESS9INTe03,9,3,18.12.2020,31000,ES,3,3,4,4,1,1,0,0,0,0,0,0,0,2,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,31007,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1038,60,2,NA,1038
ESS9INTe03,9,3,18.12.2020,31013,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,482,56,1,NA,482
ESS9INTe03,9,3,18.12.2020,31048,ES,2,1,4,4,2,0,0,0,0,0,0,1,0,2,SPA,71,59,1,NA,71
ESS9INTe03,9,3,18.12.2020,31067,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,152,57,2,NA,152
ESS9INTe03,9,3,18.12.2020,31078,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,974,47,2,NA,974
ESS9INTe03,9,3,18.12.2020,31087,ES,4,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,92,60,1,NA,92
ESS9INTe03,9,3,18.12.2020,31094,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1352,64,2,NA,1352
ESS9INTe03,9,3,18.12.2020,31120,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,248,63,1,NA,248
ESS9INTe03,9,3,18.12.2020,31234,ES,3,1,5,5,1,0,1,0,0,0,0,0,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,31259,ES,2,2,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1789,54,2,NA,1789
ESS9INTe03,9,3,18.12.2020,31287,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1767,56,2,NA,1767
ESS9INTe03,9,3,18.12.2020,31305,ES,2,1,5,4,1,1,0,0,0,0,0,0,0,1,SPA,103,60,1,NA,103
ESS9INTe03,9,3,18.12.2020,31311,ES,2,2,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2222,27,1,NA,2222
ESS9INTe03,9,3,18.12.2020,31369,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,31391,ES,4,1,5,4,1,1,0,0,0,0,0,0,0,2,SPA,1673,27,1,NA,1673
ESS9INTe03,9,3,18.12.2020,31393,ES,3,3,3,3,2,0,0,0,0,0,0,1,0,3,SPA,653,43,1,NA,653
ESS9INTe03,9,3,18.12.2020,31442,ES,3,3,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2365,69,2,NA,2365
ESS9INTe03,9,3,18.12.2020,31476,ES,3,1,5,5,1,0,1,0,0,0,0,0,0,3,SPA,305,31,2,NA,305
ESS9INTe03,9,3,18.12.2020,31503,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,938,58,2,NA,938
ESS9INTe03,9,3,18.12.2020,31584,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1451,47,1,NA,1451
ESS9INTe03,9,3,18.12.2020,31702,ES,3,1,5,2,2,0,0,0,0,0,0,1,0,3,SPA,1867,52,2,NA,1867
ESS9INTe03,9,3,18.12.2020,31704,ES,3,2,4,5,2,0,0,0,0,0,0,1,0,2,SPA,35,45,1,NA,35
ESS9INTe03,9,3,18.12.2020,31729,ES,4,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,1673,27,1,NA,1673
ESS9INTe03,9,3,18.12.2020,31779,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,31789,ES,1,1,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2066,63,1,NA,2066
ESS9INTe03,9,3,18.12.2020,31805,ES,3,3,5,4,2,0,0,0,0,0,0,1,0,1,SPA,119,62,2,NA,119
ESS9INTe03,9,3,18.12.2020,31808,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,702,33,2,NA,702
ESS9INTe03,9,3,18.12.2020,31893,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2516,47,1,NA,2516
ESS9INTe03,9,3,18.12.2020,32104,ES,9,9,9,9,2,0,0,0,0,0,0,1,0,2,SPA,1837,52,2,NA,938
ESS9INTe03,9,3,18.12.2020,32126,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,676,61,2,NA,676
ESS9INTe03,9,3,18.12.2020,32129,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,174,49,2,NA,174
ESS9INTe03,9,3,18.12.2020,32130,ES,1,1,5,5,1,0,1,0,0,0,0,0,0,1,SPA,2482,38,2,NA,2482
ESS9INTe03,9,3,18.12.2020,32233,ES,3,3,3,4,2,0,0,0,0,0,0,1,0,2,SPA,1837,52,2,NA,1837
ESS9INTe03,9,3,18.12.2020,32253,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,305,31,2,NA,305
ESS9INTe03,9,3,18.12.2020,32263,ES,3,1,1,5,2,0,0,0,0,0,0,1,0,1,SPA,118,35,2,NA,118
ESS9INTe03,9,3,18.12.2020,32312,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,305,31,2,NA,305
ESS9INTe03,9,3,18.12.2020,32320,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,32342,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2414,42,1,NA,2414
ESS9INTe03,9,3,18.12.2020,32543,ES,2,1,5,5,1,0,0,1,0,0,0,0,0,2,SPA,1789,54,2,NA,1789
ESS9INTe03,9,3,18.12.2020,32612,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,676,61,2,NA,676
ESS9INTe03,9,3,18.12.2020,32686,ES,3,3,4,4,1,1,0,0,0,0,0,0,0,3,SPA,1855,32,2,NA,1855
ESS9INTe03,9,3,18.12.2020,32792,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1729,30,1,NA,1729
ESS9INTe03,9,3,18.12.2020,32849,ES,2,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1774,55,2,NA,1774
ESS9INTe03,9,3,18.12.2020,32928,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,460,62,2,NA,460
ESS9INTe03,9,3,18.12.2020,32988,ES,2,2,4,4,1,0,0,0,0,1,0,0,0,1,SPA,818,61,1,NA,818
ESS9INTe03,9,3,18.12.2020,33019,ES,3,1,4,4,2,0,0,0,0,0,0,1,0,1,CAT,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,33027,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1346,61,2,NA,1346
ESS9INTe03,9,3,18.12.2020,33098,ES,2,2,2,2,2,0,0,0,0,0,0,1,0,2,SPA,132,40,1,NA,132
ESS9INTe03,9,3,18.12.2020,33119,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,2,SPA,676,61,2,NA,676
ESS9INTe03,9,3,18.12.2020,33168,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1146,53,1,NA,1146
ESS9INTe03,9,3,18.12.2020,33177,ES,1,3,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1156,44,2,NA,1156
ESS9INTe03,9,3,18.12.2020,33187,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,226,66,1,NA,398
ESS9INTe03,9,3,18.12.2020,33189,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,33264,ES,3,1,4,4,2,0,0,0,0,0,0,1,0,2,SPA,666,49,2,NA,666
ESS9INTe03,9,3,18.12.2020,33268,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,696,60,2,NA,696
ESS9INTe03,9,3,18.12.2020,33287,ES,4,1,4,4,2,0,0,0,0,0,0,1,0,1,SPA,609,63,2,NA,609
ESS9INTe03,9,3,18.12.2020,33431,ES,2,1,5,5,1,0,1,0,0,0,0,0,0,1,SPA,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,33444,ES,3,2,2,2,2,0,0,0,0,0,0,1,0,2,SPA,2132,49,2,NA,2132
ESS9INTe03,9,3,18.12.2020,33463,ES,2,2,4,4,1,0,0,0,1,0,0,0,0,1,SPA,1789,54,2,NA,1789
ESS9INTe03,9,3,18.12.2020,33508,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,842,69,2,NA,842
ESS9INTe03,9,3,18.12.2020,33511,ES,1,1,4,5,2,0,0,0,0,0,0,1,0,1,SPA,2290,49,2,NA,2290
ESS9INTe03,9,3,18.12.2020,33584,ES,4,3,4,3,1,1,0,0,0,0,0,0,0,1,SPA,384,80,2,NA,384
ESS9INTe03,9,3,18.12.2020,33645,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,1156,44,2,NA,1156
ESS9INTe03,9,3,18.12.2020,33724,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,174,49,2,NA,174
ESS9INTe03,9,3,18.12.2020,33770,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,33864,ES,3,2,2,2,1,0,1,0,0,0,0,0,0,2,SPA,2243,63,2,NA,2243
ESS9INTe03,9,3,18.12.2020,33930,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,398,70,2,NA,398
ESS9INTe03,9,3,18.12.2020,34012,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1387,57,2,NA,1387
ESS9INTe03,9,3,18.12.2020,34136,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1290,44,1,NA,1290
ESS9INTe03,9,3,18.12.2020,34142,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2516,47,1,NA,2516
ESS9INTe03,9,3,18.12.2020,34222,ES,3,3,4,4,1,1,0,0,0,0,0,0,0,1,SPA,618,34,1,NA,618
ESS9INTe03,9,3,18.12.2020,34294,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,152,57,2,NA,152
ESS9INTe03,9,3,18.12.2020,34301,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,226,66,1,NA,1373
ESS9INTe03,9,3,18.12.2020,34328,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1879,55,1,NA,1879
ESS9INTe03,9,3,18.12.2020,34340,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2222,27,1,NA,2222
ESS9INTe03,9,3,18.12.2020,34345,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,474,39,2,NA,474
ESS9INTe03,9,3,18.12.2020,34369,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1002,58,2,NA,1002
ESS9INTe03,9,3,18.12.2020,34391,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2152,47,2,NA,2152
ESS9INTe03,9,3,18.12.2020,34404,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,676,61,2,NA,676
ESS9INTe03,9,3,18.12.2020,34429,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,236,59,2,NA,236
ESS9INTe03,9,3,18.12.2020,34470,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1997,46,2,NA,1997
ESS9INTe03,9,3,18.12.2020,34491,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,2,SPA,474,39,2,NA,474
ESS9INTe03,9,3,18.12.2020,34535,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2066,63,1,NA,2066
ESS9INTe03,9,3,18.12.2020,34551,ES,2,3,5,5,1,0,0,1,1,0,0,0,0,1,SPA,2516,47,1,NA,2516
ESS9INTe03,9,3,18.12.2020,34590,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,2243,63,2,NA,1373
ESS9INTe03,9,3,18.12.2020,34597,ES,1,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,2345,60,2,NA,2345
ESS9INTe03,9,3,18.12.2020,34599,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,2,SPA,92,60,1,NA,92
ESS9INTe03,9,3,18.12.2020,34616,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,618,34,1,NA,618
ESS9INTe03,9,3,18.12.2020,34636,ES,4,4,3,3,1,0,0,0,1,0,0,0,0,3,SPA,1892,41,1,NA,1892
ESS9INTe03,9,3,18.12.2020,34673,ES,2,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,1799,53,2,NA,1799
ESS9INTe03,9,3,18.12.2020,34684,ES,3,1,4,4,1,1,0,0,0,0,0,0,0,2,SPA,2481,40,2,NA,2481
ESS9INTe03,9,3,18.12.2020,34712,ES,3,1,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1474,42,2,NA,1474
ESS9INTe03,9,3,18.12.2020,34715,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1625,53,2,NA,1625
ESS9INTe03,9,3,18.12.2020,34779,ES,3,3,4,4,2,0,0,0,0,0,0,1,0,1,SPA,618,34,1,NA,618
ESS9INTe03,9,3,18.12.2020,34781,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,609,63,2,NA,609
ESS9INTe03,9,3,18.12.2020,34825,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,34834,ES,4,1,5,3,1,0,1,0,0,0,0,0,0,2,SPA,696,60,2,NA,924
ESS9INTe03,9,3,18.12.2020,34842,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,482,56,1,NA,482
ESS9INTe03,9,3,18.12.2020,34913,ES,3,3,5,5,2,0,0,0,0,0,0,1,0,2,SPA,94,39,2,NA,94
ESS9INTe03,9,3,18.12.2020,34941,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,35019,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1843,57,2,NA,1843
ESS9INTe03,9,3,18.12.2020,35080,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,696,60,2,NA,696
ESS9INTe03,9,3,18.12.2020,35083,ES,4,3,4,3,2,0,0,0,0,0,0,1,0,2,SPA,724,29,2,NA,724
ESS9INTe03,9,3,18.12.2020,35086,ES,4,3,2,2,2,0,0,0,0,0,0,1,0,3,SPA,1837,52,2,NA,1837
ESS9INTe03,9,3,18.12.2020,35097,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,238,53,2,NA,238
ESS9INTe03,9,3,18.12.2020,35118,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1767,56,2,NA,1767
ESS9INTe03,9,3,18.12.2020,35148,ES,1,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,1156,44,2,NA,1156
ESS9INTe03,9,3,18.12.2020,35189,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1879,55,1,NA,1879
ESS9INTe03,9,3,18.12.2020,35211,ES,2,1,5,5,1,0,1,0,0,0,0,0,0,1,SPA,241,46,2,NA,241
ESS9INTe03,9,3,18.12.2020,35362,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,1,CAT,2205,68,2,NA,2205
ESS9INTe03,9,3,18.12.2020,35392,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,1002,58,2,NA,1002
ESS9INTe03,9,3,18.12.2020,35440,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,3,CAT,1040,32,2,NA,1040
ESS9INTe03,9,3,18.12.2020,35444,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,482,56,1,NA,482
ESS9INTe03,9,3,18.12.2020,35508,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1110,47,1,NA,1110
ESS9INTe03,9,3,18.12.2020,35575,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1789,54,2,NA,1789
ESS9INTe03,9,3,18.12.2020,35623,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1720,55,2,NA,1720
ESS9INTe03,9,3,18.12.2020,35649,ES,3,1,5,4,1,1,1,0,0,0,0,0,0,3,SPA,384,80,2,NA,384
ESS9INTe03,9,3,18.12.2020,35666,ES,4,4,2,4,2,0,0,0,0,0,0,1,0,3,SPA,2365,69,2,NA,2365
ESS9INTe03,9,3,18.12.2020,35703,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2066,63,1,NA,2066
ESS9INTe03,9,3,18.12.2020,35753,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1957,56,2,NA,1957
ESS9INTe03,9,3,18.12.2020,35763,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,35783,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1908,41,2,NA,1908
ESS9INTe03,9,3,18.12.2020,35802,ES,3,1,4,4,1,1,0,0,0,0,0,0,0,1,CAT,869,62,2,NA,869
ESS9INTe03,9,3,18.12.2020,35804,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,722,50,2,NA,722
ESS9INTe03,9,3,18.12.2020,35836,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,103,60,1,NA,103
ESS9INTe03,9,3,18.12.2020,35913,ES,3,1,4,3,1,1,0,0,0,0,0,0,0,1,CAT,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,35916,ES,2,2,4,4,1,1,0,0,0,0,0,0,0,2,SPA,1799,53,2,NA,1799
ESS9INTe03,9,3,18.12.2020,35939,ES,2,1,5,4,1,1,1,0,0,0,0,0,0,3,SPA,1867,52,2,NA,1867
ESS9INTe03,9,3,18.12.2020,35957,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1793,46,2,NA,1793
ESS9INTe03,9,3,18.12.2020,36028,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,2205,68,2,NA,808
ESS9INTe03,9,3,18.12.2020,36091,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,236,59,2,NA,236
ESS9INTe03,9,3,18.12.2020,36158,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,1040,32,2,NA,1040
ESS9INTe03,9,3,18.12.2020,36175,ES,3,3,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1226,25,2,NA,1226
ESS9INTe03,9,3,18.12.2020,36191,ES,2,2,5,4,1,0,0,1,0,0,0,0,0,1,SPA,130,56,1,NA,130
ESS9INTe03,9,3,18.12.2020,36240,ES,3,2,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1837,52,2,NA,1837
ESS9INTe03,9,3,18.12.2020,36257,ES,3,1,5,8,2,0,0,0,0,0,0,1,0,1,SPA,722,50,2,NA,722
ESS9INTe03,9,3,18.12.2020,36268,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,36315,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,2,SPA,833,56,2,NA,833
ESS9INTe03,9,3,18.12.2020,36373,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,2205,68,2,NA,2205
ESS9INTe03,9,3,18.12.2020,36443,ES,3,3,4,5,1,1,0,0,0,0,0,0,0,1,SPA,2365,69,2,NA,2365
ESS9INTe03,9,3,18.12.2020,36636,ES,1,1,1,1,2,0,0,0,0,0,0,1,0,2,SPA,2132,49,2,NA,2132
ESS9INTe03,9,3,18.12.2020,36780,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,174,49,2,NA,174
ESS9INTe03,9,3,18.12.2020,36786,ES,1,1,5,5,1,0,0,1,0,0,0,0,0,1,SPA,1732,63,2,NA,1732
ESS9INTe03,9,3,18.12.2020,36830,ES,4,5,4,4,1,0,0,0,1,0,0,0,0,3,SPA,842,69,2,NA,842
ESS9INTe03,9,3,18.12.2020,36858,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,574,36,2,NA,574
ESS9INTe03,9,3,18.12.2020,36862,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1272,56,1,NA,1272
ESS9INTe03,9,3,18.12.2020,36877,ES,3,1,4,5,2,0,0,0,0,0,0,1,0,2,SPA,456,38,1,NA,456
ESS9INTe03,9,3,18.12.2020,36904,ES,2,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,474,39,2,NA,474
ESS9INTe03,9,3,18.12.2020,36905,ES,2,1,4,4,2,0,0,0,0,0,0,1,0,1,CAT,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,36937,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,152,57,2,NA,152
ESS9INTe03,9,3,18.12.2020,36952,ES,4,3,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2353,52,2,NA,2353
ESS9INTe03,9,3,18.12.2020,36987,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,37028,ES,3,2,5,5,1,1,0,0,0,0,0,0,0,1,CAT,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,37102,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,1373,49,2,NA,1373
ESS9INTe03,9,3,18.12.2020,37135,ES,2,3,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1300,64,2,NA,1300
ESS9INTe03,9,3,18.12.2020,37199,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1352,64,2,NA,1352
ESS9INTe03,9,3,18.12.2020,37232,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,1272,56,1,NA,1272
ESS9INTe03,9,3,18.12.2020,37351,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,37390,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2328,54,2,NA,2328
ESS9INTe03,9,3,18.12.2020,37398,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1134,51,2,NA,1134
ESS9INTe03,9,3,18.12.2020,37464,ES,2,3,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1492,63,2,NA,1492
ESS9INTe03,9,3,18.12.2020,37471,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2205,68,2,NA,808
ESS9INTe03,9,3,18.12.2020,37476,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,92,60,1,NA,92
ESS9INTe03,9,3,18.12.2020,37544,ES,3,3,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1683,56,2,NA,1683
ESS9INTe03,9,3,18.12.2020,37552,ES,2,3,4,4,2,0,0,0,0,0,0,1,0,2,SPA,55,42,2,NA,55
ESS9INTe03,9,3,18.12.2020,37561,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,1843,57,2,NA,1843
